inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
3,1.1555099763771417,2568574906.442986,2568575093.735694,138866.8692747985,230628.57216360216,229718.27952477353,54.89253938688153,92.472072087067,47.35578173749461,47.35578173749461,47.35578173749461,1.0,fixed,25,3,100,message_conditioned_information
1,0.578825498177409,6758745118.078364,6758745679.268813,4087632.620772081,4125791.4659763314,4105024.934152153,14.48304246370808,17.639250547410214,22.229450370216348,22.229450370216348,22.229450370216348,1.0,fixed,26,3,100,message_conditioned_information
2,0.46204827440483964,387546186.1710319,387546239.0127391,65861.85619784327,48854.44225812204,28087.91043394365,17.518074083171527,43.072045214778,29.10775481058311,29.10775481058311,29.10775481058311,1.0,fixed,26,3,100,message_conditioned_information
3,0.3904969394146475,1146305959.342703,1146306153.1316679,93931.35633786317,73640.20242381975,52873.67059964135,18.571806534445443,32.788602482604304,41.921550923784054,41.92155092378406,41.92155092378406,1.0,fixed,26,3,100,message_conditioned_information
1,1.0273846232756045,311512824.43597084,311512503.1793667,12428.244885798864,9816.95241170963,9689.451509370592,1.8343125210530855,3.2389598918188494,2.368306475969971,2.368306475969971,2.368306475969971,1.0,fixed,27,3,100,message_conditioned_information
2,0.7643344188672069,52072502.935228854,52072496.999370396,193.91916995144163,416.8290225986394,289.328120259601,3.1200098178552826,3.554661751557989,5.27161782016803,5.27161782016803,5.27161782016803,1.0,fixed,27,3,100,message_conditioned_information
3,0.6155850152667965,12309556.020634951,12309569.129982479,461.5534602940781,148.86504274085993,21.364140401821516,4.587512795405937,10.220763058750919,6.780523050225075,6.780523050225076,6.780523050225076,1.0,fixed,27,3,100,message_conditioned_information
1,1.2751902048631247,1968360583.1352437,1968361107.1923356,391331.8428328029,385118.5963343552,385010.5881872264,2.507857114783132,4.601625910001458,2.8683419872911586,2.8683419872911595,2.8683419872911595,1.0,fixed,28,3,100,message_conditioned_information
2,0.8805388337486294,293171613.97078395,293171639.49717355,7911.730034388169,8079.179760301399,7971.171613172611,1.3064439099998302,2.9606624893929148,3.452573816351528,3.4525738163515283,3.4525738163515283,1.0,fixed,28,3,100,message_conditioned_information
3,0.7190965581576542,111269932.19125067,111269934.4105827,1352.6101033996824,1270.5650300297864,1162.556882900998,1.978670835702716,5.3144319216674765,4.612669537339582,4.612669537339582,4.612669537339582,1.0,fixed,28,3,100,message_conditioned_information
1,0.5432855095028467,1471769989.4599726,1471770007.8927155,201225.1538769475,200584.28316496723,200476.19779292413,3.2563552075465494,2.997787557549564,3.1861016498034775,3.1861016498034775,3.1861016498034775,1.0,fixed,29,3,100,message_conditioned_information
2,0.4172700773913036,4827177.672206299,4827165.434915299,115.3601680743322,115.40335667659134,7.317984633491562,3.045825531989734,7.001190403146461,4.428472534535131,4.428472534535132,4.428472534535132,1.0,fixed,29,3,100,message_conditioned_information
