outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
20,50,4,440497666.3793989,542288228.8947246,542288305.4809527,1.2310808212719426,1.2310809951349027,587.6207939734431,18035.727943103066,27515.141920390037,27595.554678150573,27007.93388417713,27487.635617576536,2.12796219608962,2.1279621960896193,7.940462212656194,3.2455941572104745
20,50,5,542288305.4809527,110857364.83571629,110857366.33667219,0.20442514381238125,0.20442514658020028,587.6207939734431,27595.554678150573,1404.4418789670908,1405.337149147353,817.71635517391,1297.4180885733172,2.557018705655194,2.557018705655194,7.043756553932652,2.7646319995358377
20,50,6,110857366.33667219,372177883.3570456,372177928.39134806,3.357267953008615,3.3572683592450607,587.6207939734431,1405.337149147353,12999.905532435427,13119.835780058662,12532.214986085219,13011.916719484625,3.3877748393201865,3.387774839320186,6.73995493859378,2.594159372446687
20,50,7,372177928.39134806,359217179.7261008,359217217.25604564,0.9651759342063431,0.9651760350450601,587.6207939734431,13119.835780058662,12506.534944601195,12484.936857979535,11897.316064006092,12377.017797405499,4.1494497022312675,4.149449702231267,5.9752097198376966,2.194101996797231
20,50,8,359217217.25604564,499069647.516545,499069702.85348237,1.389325521000332,1.3893256750490097,587.6207939734431,12484.936857979535,23205.005378450183,23639.025683329088,23051.404889355646,23531.10662275505,5.821739582629845,5.821739582629845,5.817952667297383,2.106147297726313
20,50,9,499069702.85348237,590742906.3461357,590742980.7924869,1.1836881761575635,1.1836883253278112,587.6207939734431,23639.025683329088,33923.09557053547,33486.69526346258,32899.07446948913,33378.77620288854,7.807033319725691,7.807033319725691,5.216841699632244,1.7986299597203879
20,50,10,590742980.7924869,786956690.1060716,786956789.0684832,1.332147339356216,1.3321475068781583,587.6207939734431,33486.69526346258,56588.92322059377,58857.804852537076,58270.18405856363,58749.88579196304,11.369185672799338,11.369185672799336,5.005025550327443,1.6855905934792987
20,100,1,71982158.06894265,1906605063.891572,1906605333.00728,26.487189534738246,26.487193273382868,587.6207939734431,587.6207939734431,328797.2090256848,329447.0072996777,328859.38650570426,329339.0882391037,8.143782069594895,8.143782069594893,19.512131167374324,9.690100631276033
20,100,2,1906605333.00728,1083636347.8751538,1083636528.5539153,0.5683590248674795,0.568359119632116,587.6207939734431,329447.0072996777,111324.30445769921,111674.97222150645,111087.35142753301,111567.05316093242,2.335286241927245,2.335286241927245,13.793562188851311,6.3835123136558805
20,100,3,1083636528.5539153,251081577.0788159,251081612.05450252,0.23170276237723153,0.23170279465344748,587.6207939734431,111674.97222150645,5801.457797463268,5778.847362655622,5191.226568682179,5670.9283020815865,3.015833074512741,3.0158330745127406,12.171305974507872,5.496181229664467
20,100,4,251081612.05450252,218329023.93590245,218329055.03896394,0.8695540153235497,0.8695541391998513,587.6207939734431,5778.847362655622,4507.375804955686,4594.590004154472,4006.9692101810288,4486.670943580436,4.178430246248157,4.178430246248157,11.332502234915228,5.042045176933032
20,100,5,218329055.03896394,81646550.39127944,81646562.98939385,0.3739609937701991,0.3739610514726171,587.6207939734431,4594.590004154472,738.0080962465273,750.9158233118729,163.2950293384298,642.9967627378369,5.030541130476487,5.030541130476487,10.114254751871552,4.39672929578101
20,100,6,81646562.98939385,146193896.13159117,146193923.56859148,1.7905701205154494,1.790570456561442,587.6207939734431,750.9158233118729,1968.8829062919026,2101.9156587701905,1514.2948647967473,1993.9965981961545,7.430601454867836,7.430601454867835,9.495261876749357,4.064243691034398
20,100,7,146193923.56859148,192793835.56268302,192793870.57278687,1.3187540963166484,1.3187543357937963,587.6207939734431,2101.9156587701905,3615.4641627610335,3581.5911424191513,2993.970348445708,3473.6720818451154,9.859189079146757,9.859189079146757,8.513629644743895,3.547539930906771
20,100,8,192793870.57278687,268223714.4312403,268223753.57132307,1.3912460683234007,1.391246271338583,587.6207939734431,3581.5911424191513,6013.900681900942,6692.837061050797,6105.216267077354,6584.918000476761,14.514114208859517,14.514114208859516,7.9164668949873676,3.2250940073732504
20,100,9,268223753.57132307,326677798.85311383,326677853.41665035,1.2179301590686573,1.2179303624941027,587.6207939734431,6692.837061050797,10649.94787796317,9926.156897008063,9338.53610303462,9818.237836434026,20.53556871868598,20.53556871868598,7.410396140458637,2.971100750750174
20,100,10,326677853.41665035,391379336.6947459,391379417.12769115,1.1980589825768635,1.1980592287917338,587.6207939734431,9926.156897008063,10718.133138665838,13947.549042357916,13359.928248384473,13839.629981783879,30.34308291030469,30.34308291030469,6.4941964053159005,2.483650585279819
20,150,1,71982158.06894265,1685227247.1524436,1685227465.0933836,23.411735523938816,23.411738551646593,587.6207939734431,587.6207939734431,245361.7901963528,246201.09680453417,245613.47601056073,246093.17774396014,8.664702299567857,8.664702299567855,19.4054190663694,9.5804209435968
20,150,2,1685227465.0933836,652699035.5689287,652699138.8402777,0.3873061940233455,0.3873062553037074,587.6207939734431,246201.09680453417,40537.93564708726,40810.999137752704,40223.37834377926,40703.08007717867,3.4865809869432227,3.486580986943223,15.097425537968562,7.054951140465146
