actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
20,109.57278813537108,2,50,100,0.005,108.22233507685068,-1.3504530585204009,0.3032745028146593,True,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.002,108.83797025052597,-0.7348178848451141,0.918909676489946,True,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.001,109.17294068522291,-0.39984745014817236,1.2538801111868878,True,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,100,200,1.0,445.02810903111896,335.4553208957479,337.10904845708296,False,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.7,262.5994497581663,153.02666162279525,154.6803891841303,False,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.5,180.37550046918776,70.80271233381667,72.45643989515173,False,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.3,129.16656773413948,19.593779598768393,21.247507160103453,False,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.2,115.05919756327295,5.486409427901862,7.140136989236922,False,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.1,108.54561575983429,-1.027172375536793,0.6265551857982672,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.05,108.11991691725973,-1.4528712181113548,0.20085634322370538,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.02,108.76663432628126,-0.806153809089821,0.8475737522452391,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.01,109.13224558107933,-0.4405425542917527,1.2131850070433075,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.005,109.34315374724648,-0.2296343881246088,1.4240931732104514,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.002,109.4786876563611,-0.09410047900998109,1.559627082325079,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,100,200,0.001,109.52536347830967,-0.047424657061412745,1.6063029042736474,True,445.02810903111896,59380387.86054465,0.7186695642624904,107.94250827356883,3.2404989191949714,0.07975293144914106,0.07975293888811241
20,109.57278813537108,2,200,400,1.0,147.35916881462165,37.78638067925057,39.44010824058563,False,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.7,123.88331403247433,14.310525897103247,15.964253458438307,False,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.5,114.13245636266204,4.559668227290956,6.213395788626016,False,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.3,108.96788419720183,-0.604903938169258,1.0488236231658021,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
20,109.57278813537108,2,200,400,0.2,108.07001588283026,-1.5027722525408223,0.1509553087942379,True,147.35916881462165,20056293.17972275,0.6962028105372802,107.94250827356883,3.2404989191949714,0.09809510210584586,0.09809510815623967
