inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
2,0.6178055611595692,1029185318.690135,1029185249.1374185,3506908.2586428914,81293.91748359003,67646.28052608656,31.48104836485271,171.25398884574787,164.0288805895668,164.02888058956677,164.02888058956677,1.0,fixed,10,3,100,message_conditioned_information
3,1.1246366263323553,549290331.9140807,549290175.4552964,6431992.906079102,10767.869762732706,-2879.767194770766,32.00952609480117,238.21279014591497,244.14673185206172,244.14673185206172,244.14673185206172,1.0,fixed,10,3,100,message_conditioned_information
1,0.6226921458757082,1324025950.86146,1324025634.805942,134260.43434542848,120505.07550743839,68874.09025265936,18.416305609359522,14.333668925188205,19.71357778238171,19.713577782381705,19.713577782381705,1.0,fixed,11,3,100,message_conditioned_information
2,0.5492983131098291,209022388.79843515,209022435.7779416,30224.006091075826,31814.631222725868,-19816.35403205317,20.734850025875872,43.76646237981157,29.147740540410176,29.147740540410172,29.147740540410172,1.0,fixed,11,3,100,message_conditioned_information
3,0.4511467422609444,546291251.2329314,546291356.1231657,4508.765431447639,783.8981776540719,-50847.08707712496,24.95860429123795,37.9383192412829,45.561280028382114,45.561280028382114,45.561280028382114,1.0,fixed,11,3,100,message_conditioned_information
1,1.0975378796385336,824606171.0825167,824604277.112978,80935.956170198,80566.33374244292,80366.24513620295,6.9468153259629215,24.948221065734614,19.964592470836276,19.964592470836273,19.964592470836273,1.0,fixed,12,3,100,message_conditioned_information
2,0.7533260895009176,567927477.7884759,567927559.04693,26491.21436433479,28559.412939153677,28359.324332913704,6.315006852202165,25.083818555853266,19.483857082063043,19.483857082063047,19.483857082063047,1.0,fixed,12,3,100,message_conditioned_information
3,0.794109314114144,560852211.4074062,560852304.1689374,30919.553388101795,30281.256154506722,30081.16754826675,4.45780787813373,23.01430108439931,25.041997525038763,25.041997525038763,25.041997525038763,1.0,fixed,12,3,100,message_conditioned_information
1,826.8604577332285,820838021566.396,820838096996.4146,6709065427006.32,6707296106941.6045,6707296106811.228,13287.496281998216,19813.935180555876,7722.7665315449185,7722.766531544919,7722.766531544919,1.0,fixed,13,3,100,message_conditioned_information
2,292.41610379247516,897780270816.8278,897780409408.6385,509682269249.57477,55078637829.348076,55078637698.97079,4692.547769320424,7363.842191923093,5208.721248484007,5208.721248484008,5208.721248484008,1.0,fixed,13,3,100,message_conditioned_information
3,208.04553474916662,479731353667.3477,479731422059.03406,54828172890.25461,6250466919.573179,6250466789.195891,3330.0884840314766,8369.202183626321,5740.238783795073,5740.238783795073,5740.238783795073,1.0,fixed,13,3,100,message_conditioned_information
1,0.9578369814765719,42630168447.497406,42630166200.4532,2178975246.5423794,1200810435.8349478,-3606170586.352006,609.8727772610953,783.4425847418423,434.9742981013204,434.97429810132047,434.97429810132047,1.0,fixed,14,3,100,message_conditioned_information
2,0.8084115906670274,3334506808.9047265,3334507126.5779557,4939933174.059794,762597705.995202,-4044383316.1917515,755.7897545241102,957.2228649051196,442.1258223786259,442.12582237862597,442.12582237862597,1.0,fixed,14,3,100,message_conditioned_information
3,0.749847485003323,2136722037.621297,2136722812.3322403,3966917889.6777215,439594404.10838485,-4367386618.078568,913.1445988488694,896.7180150821214,686.955192991067,686.955192991067,686.955192991067,1.0,fixed,14,3,100,message_conditioned_information
1,0.6130242153466083,9863765681.6852,9863756798.289913,28577508.564615358,1275677463.7294242,314707147.0593786,807.5076171787659,245.0328290932442,860.2714803473897,860.2714803473897,860.2714803473897,1.0,fixed,15,3,100,message_conditioned_information
2,0.037188655134470505,5306614982.780382,5306614993.634539,1106559584.8831131,935547586.9231768,-25422729.74686885,1950.9833688263227,2006.8954148349903,302.04333046260217,302.04333046260217,302.04333046260217,1.0,fixed,15,3,100,message_conditioned_information
