base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta,post_objective,objective_improvement,x_rel_to_direct,x_rel_improvement,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.1,38006992.459134705,-34656824.04830921,1.1556829669161184,0.07558785637508181,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.05,11082055.008966276,-7731886.59814078,1.1934935868373482,0.037777236453852,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.02,4435732.708578042,-1085564.2977525447,1.216168781138637,0.015102042152563167,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.01,3582112.9817089923,-231944.57088349527,1.2237216618923938,0.007549161398806348,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.005,3390605.795260005,-40437.38443450816,1.2274967426621277,0.0037740806290724738,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.002,3348490.8915239535,1677.519301543478,1.2297613155120746,0.0015095077791256184,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,50,50,0.001,3346377.1290336037,3791.2817918932997,1.230516090516553,0.0007547327746471044,163820490227.54263,0.6299466632777062,10568862961.424967,106337.30726883619,106337.28926315639
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,1.0,2888435816.5117106,-2885085648.100885,0.6997537764711099,0.5315170468200903,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.8,1363257149.0716867,-1359906980.6608613,0.7375552357662799,0.4937155875249203,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.5,291523743.137092,-288173574.7262665,0.8821844299486584,0.34908639334254177,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
