experiment,cycle,k_used,relative_state_error,algebraic_residual,fixed_residual_norm,e_rel_to_exact,pre_residual_ratio
fixed_k_50,61,50,9.938192667533108e-09,7.780612898154836e-06,7.780612997295868e-06,2.839637948584844e-07,1.0
fixed_k_50,62,50,1.534353204821197e-08,6.416531501451505e-06,6.416531484198574e-06,4.3841032686428826e-07,1.0
fixed_k_50,63,50,9.371356145235665e-09,5.288633713950185e-06,5.288633716438819e-06,2.677670137988089e-07,1.0
fixed_k_50,64,50,1.3629684284461037e-08,4.362029281185422e-06,4.362029400830525e-06,3.894402770162181e-07,1.0
fixed_k_50,65,50,9.427342722785142e-09,3.5948225129867385e-06,3.594822448218917e-06,2.6936646335749117e-07,1.0
fixed_k_50,66,50,1.2561375638860566e-08,2.9656031297501585e-06,2.9656030489103496e-06,3.5891532622770863e-07,1.0
fixed_k_50,67,50,9.67026595660885e-09,2.4435904232159103e-06,2.4435903279915274e-06,2.7630741294283116e-07,1.0
fixed_k_50,68,50,1.1892697089769981e-08,2.016537700072667e-06,2.016537627016074e-06,3.39809075497728e-07,1.0
fixed_k_50,69,50,9.923733820385252e-09,1.6612212238737404e-06,1.661221308074536e-06,2.8354972083799183e-07,1.0
fixed_k_50,70,50,1.1469682173567871e-08,1.3716229326388078e-06,1.3716229659645383e-06,3.277222129102651e-07,1.0
fixed_k_50,71,50,1.0133806094471895e-08,1.1296591626534131e-06,1.129659128695115e-06,2.895521112907348e-07,1.0
fixed_k_50,72,50,1.1198456327915968e-08,9.335436527697084e-07,9.335436056683529e-07,3.199724433723788e-07,1.0
fixed_k_50,73,50,1.0292966272638772e-08,7.686927306749435e-07,7.686928945824806e-07,2.940997985341041e-07,1.0
fixed_k_50,74,50,1.102222123068053e-08,6.361931651195243e-07,6.361933937369499e-07,3.1493685780216976e-07,1.0
fixed_k_50,75,50,1.040835673946667e-08,5.238521112538783e-07,5.238522589089913e-07,2.97396855517032e-07,1.0
fixed_k_50,76,50,1.0906375978839439e-08,4.346980625362175e-07,4.346980574265037e-07,3.1162679932491906e-07,1.0
fixed_k_50,77,50,1.0490005924805372e-08,3.5818486550101566e-07,3.581851878839598e-07,2.9972982270502135e-07,1.0
fixed_k_50,78,50,1.082951731817095e-08,2.986370517775386e-07,2.986369903029656e-07,3.094307093690777e-07,1.0
fixed_k_50,79,50,1.0546954838188182e-08,2.4667080970865947e-07,2.46671008737961e-07,3.0135702776095916e-07,1.0
fixed_k_50,80,50,1.0778164600503995e-08,2.07433193015257e-07,2.0743299367693836e-07,3.079634030838985e-07,1.0
fixed_k_50,81,50,1.0586323318332966e-08,1.724130727198904e-07,1.7241349032924068e-07,3.024819061330381e-07,1.0
fixed_k_50,82,50,1.0743676311988843e-08,1.471938208239847e-07,1.4719367106825462e-07,3.069779662468379e-07,1.0
fixed_k_50,83,50,1.0613384015295528e-08,1.240074654644005e-07,1.2400755499759436e-07,3.032551134414594e-07,1.0
fixed_k_50,84,50,1.0720428416441406e-08,1.0849279929377792e-07,1.0849297535114408e-07,3.063137020306883e-07,1.0
fixed_k_50,85,50,1.0631915833552046e-08,9.364189077689258e-08,9.364196810594512e-08,3.037846245712003e-07,1.0
fixed_k_50,86,50,1.0704716570218174e-08,8.474542751185317e-08,8.474538523246632e-08,3.0586476615155594e-07,1.0
fixed_k_50,87,50,1.064457602390798e-08,7.569077463837621e-08,7.569107491750948e-08,3.041463651986647e-07,1.0
fixed_k_50,88,50,1.0694079173143401e-08,7.106292350512254e-08,7.10631288291346e-08,3.055608227549967e-07,1.0
fixed_k_50,89,50,1.0653210689601791e-08,6.583431815417385e-08,6.58345372660008e-08,3.043930841886182e-07,1.0
fixed_k_50,90,50,1.068686792753805e-08,6.369575409819688e-08,6.369581235204747e-08,3.05354775334084e-07,1.0
fixed_k_50,91,50,1.0659093601375055e-08,6.079539813127013e-08,6.079566144222891e-08,3.0456117709671047e-07,1.0
fixed_k_50,92,50,1.0681974963887569e-08,5.994243500026426e-08,5.994262066271743e-08,3.052149681017971e-07,1.0
fixed_k_50,93,50,1.0663098280163136e-08,5.8357940490930323e-08,5.835827183365793e-08,3.046756031854022e-07,1.0
fixed_k_50,94,50,1.0678653691673272e-08,5.809517813734198e-08,5.80955152415096e-08,3.051200692588096e-07,1.0
fixed_k_50,95,50,1.066582345325632e-08,5.722258818615054e-08,5.72230856761741e-08,3.047534697682669e-07,1.0
fixed_k_50,96,50,1.0676397601722007e-08,5.720006048517582e-08,5.7200485613922666e-08,3.050556057112748e-07,1.0
fixed_k_50,97,50,1.066767713483823e-08,5.6708457793896205e-08,5.670880666687084e-08,3.048064351210261e-07,1.0
fixed_k_50,98,50,1.0674865078273042e-08,5.676718045394501e-08,5.676746485069527e-08,3.0501181678867494e-07,1.0
fixed_k_50,99,50,1.0668937518723709e-08,5.6481518523684473e-08,5.6481779659157236e-08,3.0484244811997513e-07,1.0
fixed_k_50,100,50,1.0673823848669034e-08,5.65561003597671e-08,5.65561982929904e-08,3.0498206573705355e-07,1.0
adaptive_ratio_0.5,0,0,0.03499792225302882,207.4875331380065,207.4875331380065,1.0,1.0
adaptive_ratio_0.5,1,1,0.01976412914298961,98.13601742122479,98.1360174212248,0.5647229284091958,0.4043312983960413
adaptive_ratio_0.5,2,1,0.012156609269839637,41.08370847448636,41.08370847448635,0.3473523137147798,0.4223883570638625
adaptive_ratio_0.5,3,4,0.0030117931302342874,19.284051760570172,19.284051760570193,0.0860563409581163,0.46944293971978696
adaptive_ratio_0.5,4,18,0.001358422692990339,8.81657663157404,8.816576631574204,0.03881438112643123,0.457503268036796
adaptive_ratio_0.5,5,16,0.002054779485226479,4.171518112951631,4.171518112951591,0.058711470650051056,0.47156856386372836
adaptive_ratio_0.5,6,8,0.0003683058386289663,1.8034129157951333,1.8034129157949403,0.010523648690272495,0.4330814718213925
adaptive_ratio_0.5,7,16,0.0003736957670707371,0.9342523720412531,0.9342523720414806,0.010677655788044403,0.49342802409461683
adaptive_ratio_0.5,8,19,0.00017314544619334183,0.46206026001809547,0.4620602600180563,0.004947306442819161,0.4868861087240378
adaptive_ratio_0.5,9,32,0.0001208663025646725,0.2369061416075346,0.23690614160751314,0.003453527945329096,0.4982774196453166
adaptive_ratio_0.5,10,42,8.749535276854197e-05,0.12513106446237662,0.12513106446238217,0.0025000156341504483,0.4687652600593964
adaptive_ratio_0.5,11,50,7.467236690685888e-05,0.07010107748931108,0.0701010774890103,0.0021336228570371994,0.4492991511328754
adaptive_ratio_0.5,12,54,5.9201137202902005e-05,0.0478578212639957,0.047857821264238376,0.0016915614822554136,0.46830455647615
adaptive_ratio_0.5,13,56,4.52623669722427e-05,0.037085327283745605,0.037085327283448544,0.0012932872587903264,0.4989592237173342
adaptive_ratio_0.5,14,56,3.3995130491956415e-05,0.028309307205106847,0.028309307205249733,0.0009713471069530796,0.49401921076541394
adaptive_ratio_0.5,15,56,2.5840467592852503e-05,0.02156636903616786,0.02156636903625643,0.0007383429041380907,0.4924653123966618
adaptive_ratio_0.5,16,56,1.9665129292776317e-05,0.016430395138363873,0.01643039513855066,0.0005618941944139058,0.4923818846584418
adaptive_ratio_0.5,17,56,1.4986542239511064e-05,0.012518350544139209,0.012518350543861103,0.0004282123405327217,0.49238305818948225
adaptive_ratio_0.5,18,56,1.1411082885231584e-05,0.009537842128743321,0.009537842129108883,0.0003260502963697232,0.49237426483544555
adaptive_ratio_0.5,19,56,8.700751573940954e-06,0.007266982526018056,0.007266982525839922,0.0002486076594269099,0.49237835612264164
adaptive_ratio_0.5,20,56,6.622525096144966e-06,0.005536802417732869,0.005536802418061479,0.0001892262370864132,0.4923714513245669
adaptive_ratio_0.5,21,56,5.052431268751052e-06,0.0042185506001298926,0.0042185505999166924,0.00014436374806318822,0.49238002211162774
adaptive_ratio_0.5,22,56,3.8428579008660415e-06,0.0032141677388851267,0.003214167739059958,0.00010980245943253588,0.4923686435499196
adaptive_ratio_0.5,23,56,2.9345789915942067e-06,0.002448908124730915,0.0024489081242114125,8.385009065351363e-05,0.49238354130053036
adaptive_ratio_0.5,24,56,2.2292464542208337e-06,0.001865856292184319,0.0018658562922524886,6.369653819740093e-05,0.49236397818838273
adaptive_ratio_0.5,25,56,1.7051547145895193e-06,0.0014216137120486867,0.001421613711768533,4.872159735884788e-05,0.4923896517432217
adaptive_ratio_0.5,26,56,1.2925404915004266e-06,0.0010831485406541997,0.0010831485407714672,3.693192182381511e-05,0.49235595469204807
adaptive_ratio_0.5,27,56,9.914760719856938e-07,0.0008252594258235316,0.0008252594257747558,2.832956843289439e-05,0.49240018135163593
adaptive_ratio_0.5,28,56,7.487922659025501e-07,0.0006287791622224713,0.000628779162331898,2.1395335906067695e-05,0.4923421341958229
adaptive_ratio_0.5,29,56,5.772026120706076e-07,0.00047907002688370615,0.0004790700265968014,1.649248114902844e-05,0.4924183200650446
adaptive_ratio_0.5,30,56,4.331734243460084e-07,0.00036501336805969456,0.00036501336820687474,1.2377119337814011e-05,0.4923183266017699
adaptive_ratio_0.5,31,56,3.3675359112657896e-07,0.0002781037517061979,0.00027810375160170544,9.622101240510431e-06,0.49244956603699624
adaptive_ratio_0.5,32,56,2.500098147597654e-07,0.0002118947891980275,0.00021189478940156613,7.143562626248571e-06,0.492277314381258
adaptive_ratio_0.5,33,56,1.9723958964026268e-07,0.0001614408987112507,0.00016144089854626823,5.6357502206706304e-06,0.49250339016338307
adaptive_ratio_0.5,34,56,1.4378017405869896e-07,0.00012300798503898529,0.00012300798530465857,4.108249779266837e-06,0.4922066644185992
adaptive_ratio_0.5,35,56,1.1636569946500628e-07,9.371699529508042e-05,9.371699517804782e-05,3.3249303897237856e-06,0.49259610571911144
adaptive_ratio_0.5,36,56,8.228790466526288e-08,7.140834711042682e-05,7.140834720865455e-05,2.351223372883293e-06,0.4920849562639901
adaptive_ratio_0.5,37,56,6.960585736011011e-08,5.44026270618538e-05,5.440262672582711e-05,1.9888554665495128e-06,0.4927558123066154
adaptive_ratio_0.5,38,56,4.690635448861881e-08,4.145427237459183e-05,4.1454272627060406e-05,1.3402617067399603e-06,0.4918752845841096
adaptive_ratio_0.5,39,56,4.2754713432812785e-08,3.1580273317136616e-05,3.158027306778902e-05,1.2216342014130132e-06,0.4930309018574488
adaptive_ratio_0.5,40,56,2.6939132831309676e-08,2.406566413053776e-05,2.406566445996971e-05,7.69735392264264e-07,0.49151405889702415
adaptive_ratio_0.5,41,56,2.7586704000950532e-08,1.8331704135126536e-05,1.8331703874796415e-05,7.882365364073422e-07,0.493504702644295
adaptive_ratio_0.5,42,56,1.6343183200578138e-08,1.3971444818908038e-05,1.3971445110973984e-05,4.6697532612706394e-07,0.4908916892359353
adaptive_ratio_0.5,43,56,1.9295498338060367e-08,1.064082798610882e-05,1.064082785953421e-05,5.513306235694813e-07,0.49432065121812285
adaptive_ratio_0.5,44,56,1.1608935759538686e-08,8.111713669685415e-06,8.11171384436793e-06,3.317022330665064e-07,0.4898192561252759
adaptive_ratio_0.5,45,56,1.4979862401847807e-08,6.1762798726690445e-06,6.176279503462413e-06,4.2801921087140916e-07,0.4957255070437329
adaptive_ratio_0.5,46,56,1.015235070492438e-08,4.71018688808602e-06,4.710187108848218e-06,2.900824225188572e-07,0.48797096345049623
adaptive_ratio_0.5,47,56,1.2834392886842295e-08,3.5847026750988447e-06,3.5847025525243453e-06,3.667163243739169e-07,0.4981432170382543
adaptive_ratio_0.5,48,56,9.993786730340184e-09,2.735746576087677e-06,2.735746535550488e-06,2.855514681873149e-07,0.4847849022027572
adaptive_ratio_0.5,49,57,1.1864088369333633e-08,1.9921544998182905e-06,1.9921543031739476e-06,3.389916463880142e-07,0.4497670817463845
adaptive_ratio_0.5,50,56,1.0177795566931132e-08,1.5757268986619623e-06,1.5757270535318005e-06,2.908090637057536e-07,0.4977044822683931
adaptive_ratio_0.5,51,57,1.1299270978007787e-08,1.1426977024759557e-06,1.1426974445854371e-06,3.228530351527539e-07,0.4552463858476663
adaptive_ratio_0.5,52,56,1.0350726127676805e-08,9.074705709640484e-07,9.074708984346548e-07,2.957501883230154e-07,0.488294191504812
adaptive_ratio_0.5,53,57,1.1012651300938473e-08,6.546341400992227e-07,6.546341246717665e-07,3.1466341494443727e-07,0.4658066890509542
adaptive_ratio_0.5,54,56,1.0475417934104636e-08,5.24292097412731e-07,5.242923596794626e-07,2.9931300532659975e-07,0.4723752192919808
adaptive_ratio_0.5,55,57,1.0860825590076087e-08,3.753423228509948e-07,3.7534215314330463e-07,3.1032528268837985e-07,0.48402782851183596
adaptive_ratio_0.5,56,56,1.0555264548025184e-08,3.05635698273065e-07,3.056359985800972e-07,3.0159446453599984e-07,0.4449696925588936
adaptive_ratio_0.5,57,58,1.0778620365352683e-08,1.9498983230385862e-07,1.9498963353825063e-07,3.079764253875366e-07,0.42730804877766815
adaptive_ratio_0.5,58,56,1.0604803208467878e-08,1.8024323746480654e-07,1.8024347979987394e-07,3.0300993496000134e-07,0.4350828767094752
adaptive_ratio_0.5,59,58,1.073172713598494e-08,1.1424775492567899e-07,1.1424763422845126e-07,3.0663654094956464e-07,0.47431682732192637
adaptive_ratio_0.5,60,54,1.0634243552772882e-08,1.1547596900255951e-07,1.1547619713739434e-07,3.038511355085719e-07,0.47581154532381786
adaptive_ratio_0.5,61,62,1.070354232863251e-08,7.150961245148081e-08,7.150978354234597e-08,3.0583121414550146e-07,0.49780289688611923
adaptive_ratio_0.5,62,48,1.0655106893896161e-08,7.510690484179639e-08,7.510716593339677e-08,3.044472651446096e-07,0.4687194274269413
adaptive_ratio_0.5,63,76,1.0674821345860447e-08,5.974398773045934e-08,5.974440333417582e-08,3.0501056704056536e-07,0.49835190205122853
adaptive_ratio_0.5,64,82,1.066186202925493e-08,7.251527925517719e-08,7.25154588315438e-08,3.0464027976868215e-07,0.49648170982278594
adaptive_ratio_0.5,65,69,1.067586944383954e-08,5.739668153678914e-08,5.7396891921200644e-08,3.050405146162572e-07,0.49370907178480167
adaptive_ratio_0.5,66,97,1.065761736459229e-08,7.988880873115278e-08,7.988897583366936e-08,3.04518996508444e-07,0.4977751924707939
adaptive_ratio_0.5,67,65,1.0680160707912772e-08,5.6808704209323865e-08,5.6808871973957e-08,3.051631292598614e-07,0.49607255847723675
adaptive_ratio_0.5,68,93,1.0656677009360949e-08,8.025486082891046e-08,8.025529830239385e-08,3.044921277686775e-07,0.49770131757381386
adaptive_ratio_0.5,69,65,1.0680811468154586e-08,5.6870825023235034e-08,5.687127554859816e-08,3.0518172344879817e-07,0.4994816196695049
adaptive_ratio_0.5,70,91,1.0656805895307545e-08,7.961678878310485e-08,7.961691763720513e-08,3.044958104452732e-07,0.49789311666667335
adaptive_ratio_0.5,71,69,1.0679222698402174e-08,5.6567106552129785e-08,5.656751141795887e-08,3.0513632746546844e-07,0.4663749313539805
adaptive_ratio_0.5,72,97,1.0656838708887686e-08,8.13942877601754e-08,8.139448220702569e-08,3.0449674800847786e-07,0.49852048867702625
adaptive_ratio_0.5,73,65,1.0681170717133775e-08,5.6857455678086535e-08,5.685773184933977e-08,3.051919883291622e-07,0.49434525104890004
adaptive_ratio_0.5,74,90,1.065697235708448e-08,7.915671346182439e-08,7.915690188033031e-08,3.0450056675544687e-07,0.49996968628643756
adaptive_ratio_0.5,75,69,1.0679156779862779e-08,5.6591252244058066e-08,5.659153872802475e-08,3.0513444388407095e-07,0.46847807084271775
adaptive_ratio_0.5,76,97,1.065685356144941e-08,8.13432602521778e-08,8.134358062826918e-08,3.0449717234881994e-07,0.4985128520980031
adaptive_ratio_0.5,77,65,1.0681150791441721e-08,5.685604927198134e-08,5.685637315609794e-08,3.0519141905874116e-07,0.4944156411948995
adaptive_ratio_0.5,78,91,1.0656718746435566e-08,7.973388507600579e-08,7.973412136780348e-08,3.0449332039551316e-07,0.497525881817509
adaptive_ratio_0.5,79,69,1.06793088127782e-08,5.6556377570818314e-08,5.6556474969350486e-08,3.0513878797072473e-07,0.46609927828494513
adaptive_ratio_0.5,80,97,1.065681732126448e-08,8.143121898920827e-08,8.143157185104603e-08,3.044961369170639e-07,0.49846124765806915
adaptive_ratio_0.5,81,65,1.0681199571037989e-08,5.6859875199278177e-08,5.686008928433439e-08,3.051928128110384e-07,0.49430702135952015
adaptive_ratio_0.5,82,90,1.0656961153907648e-08,7.917041693189838e-08,7.917087218838002e-08,3.045002466233891e-07,0.499885092902259
adaptive_ratio_0.5,83,69,1.06791674202033e-08,5.658990265764377e-08,5.6590194033471163e-08,3.051347479987097e-07,0.4684460570993906
adaptive_ratio_0.5,84,97,1.0656851401507591e-08,8.134786023054121e-08,8.13481224266701e-08,3.0449711074844044e-07,0.4985053506854706
adaptive_ratio_0.5,85,65,1.068115455927901e-08,5.685632027947482e-08,5.685663847373804e-08,3.05191526621708e-07,0.4944107433115195
adaptive_ratio_0.5,86,91,1.0656717359330912e-08,7.973557165720022e-08,7.973580333374356e-08,3.0449328082261413e-07,0.4975159541954941
adaptive_ratio_0.5,87,69,1.0679310170309294e-08,5.655602962683992e-08,5.655631298092536e-08,3.0513882666242457e-07,0.4660956171217848
adaptive_ratio_0.5,88,97,1.0656817077624841e-08,8.143182221297075e-08,8.143209939139702e-08,3.044961299753731e-07,0.49846021981013444
adaptive_ratio_0.5,89,65,1.068120008858527e-08,5.6859766234567715e-08,5.6860113102663226e-08,3.0519282751918687e-07,0.4943062504134743
adaptive_ratio_0.5,90,90,1.0656961323045776e-08,7.917068209052066e-08,7.917108083360887e-08,3.04500251512359e-07,0.4998841633255073
adaptive_ratio_0.5,91,69,1.0679167200917831e-08,5.658998105710194e-08,5.659014492140042e-08,3.051347417418041e-07,0.46844539576719413
adaptive_ratio_0.5,92,97,1.0656851329647475e-08,8.134797064901677e-08,8.134818956987813e-08,3.044971086541126e-07,0.4985056790115904
adaptive_ratio_0.5,93,65,1.0681154664071795e-08,5.68564777403967e-08,5.6856630681223686e-08,3.0519152963231945e-07,0.4944105075098571
adaptive_ratio_0.5,94,91,1.0656717401114275e-08,7.973569965121602e-08,7.973582770137179e-08,3.044932818613572e-07,0.49751592114098914
adaptive_ratio_0.5,95,69,1.0679310283918597e-08,5.655591155210365e-08,5.65562997455123e-08,3.051388298923442e-07,0.4660954997238415
adaptive_ratio_0.5,96,97,1.0656817057555421e-08,8.143204574895393e-08,8.143213184434604e-08,3.0449612943436934e-07,0.49846037140896005
adaptive_ratio_0.5,97,65,1.0681199887615944e-08,5.6860079316136634e-08,5.686012563921131e-08,3.0519282179460654e-07,0.4943063158223182
adaptive_ratio_0.5,98,90,1.0656961139534325e-08,7.917097960795114e-08,7.917109950118855e-08,3.045002463173704e-07,0.4998839076348583
adaptive_ratio_0.5,99,69,1.0679167572756522e-08,5.658982015330825e-08,5.659014334952065e-08,3.0513475240174557e-07,0.46844520977183557
adaptive_ratio_0.5,100,97,1.0656851219964522e-08,8.134752878000693e-08,8.134817337145606e-08,3.044971055008421e-07,0.49850541044471663
adaptive_ratio_0.1,0,0,0.03499792225302882,207.4875331380065,207.4875331380065,1.0,1.0
adaptive_ratio_0.1,1,5,0.008476217085086389,21.780031157738854,21.78003115773902,0.24219200853608186,0.09691297820406891
adaptive_ratio_0.1,2,38,0.0014170355796243497,1.8419012171274802,1.8419012171274682,0.0404891344522365,0.07869388716144171
adaptive_ratio_0.1,3,44,0.0002442386277561499,0.3211421652469942,0.321142165247274,0.006978660790611929,0.09650723106368767
adaptive_ratio_0.1,4,65,5.686195081803356e-05,0.06279008671455599,0.06279008671437576,0.0016247236166227767,0.08939459489864834
adaptive_ratio_0.1,5,135,2.2185988116838127e-05,0.019976180401501956,0.019976180401782784,0.0006339230071171396,0.09974446194183936
adaptive_ratio_0.1,6,147,7.849749992073681e-06,0.006466818589692398,0.0064668185894807715,0.00022429188620891845,0.09978147027509067
adaptive_ratio_0.1,7,151,2.6608408438686624e-06,0.0020908707990081182,0.0020908707992309244,7.602853733208288e-05,0.09906935597709769
adaptive_ratio_0.1,8,152,8.794237100909031e-07,0.0006805740760158888,0.0006805740758430225,2.5127883541652193e-05,0.09957567700702169
adaptive_ratio_0.1,9,153,2.9234791093195465e-07,0.00022068192309321794,0.000220681923249877,8.353293087612395e-06,0.09892838608816372
adaptive_ratio_0.1,10,153,9.312374854819155e-08,7.185643438905057e-05,7.185643425013097e-05,2.6608363813233423e-06,0.09940223618009035
adaptive_ratio_0.1,11,153,3.461949243146449e-08,2.34761844414409e-05,2.3476184698500418e-05,9.891861777246235e-07,0.09937931659495522
adaptive_ratio_0.1,12,153,1.311588303796596e-08,7.60500076948502e-06,7.605000580884403e-06,3.7475991612512563e-07,0.09959265510574615
adaptive_ratio_0.1,13,153,1.1754945035525145e-08,2.532177749339672e-06,2.5321779058921204e-06,3.3587325852674524e-07,0.09907360627152906
adaptive_ratio_0.1,14,154,1.048548899565006e-08,7.704542257028665e-07,7.704541299204618e-07,2.9960073112653043e-07,0.09998046476391652
adaptive_ratio_0.1,15,154,1.072536061712335e-08,3.1179699166677133e-07,3.1179726257448966e-07,3.0645464447166273e-07,0.09983646246966715
adaptive_ratio_0.1,16,200,1.0617855656402743e-08,1.1007681404579132e-07,1.1007704651666525e-07,3.033828777596912e-07,0.10227347770055924
adaptive_ratio_0.1,17,200,1.0656022854284223e-08,1.17631704131014e-07,1.1763213672967674e-07,3.0447343741014775e-07,0.2363289785364504
adaptive_ratio_0.1,18,200,1.0646051784923237e-08,1.1305671012590483e-07,1.1305698702735307e-07,3.0418853177990425e-07,0.22512373183030948
adaptive_ratio_0.1,19,200,1.0648602859609468e-08,1.1395915857546995e-07,1.1395934638268755e-07,3.042614242853857e-07,0.23256462847596274
adaptive_ratio_0.1,20,200,1.0647950486687259e-08,1.1371723302054191e-07,1.1371772869577885e-07,3.0424278389315147e-07,0.23110564740615708
adaptive_ratio_0.1,21,200,1.0648116936268457e-08,1.1377776523859119e-07,1.137781796255249e-07,3.0424753995188536e-07,0.23149655290714571
adaptive_ratio_0.1,22,200,1.0648074394406258e-08,1.1376232020367681e-07,1.1376272078932229e-07,3.042463242784787e-07,0.23139888128965538
adaptive_ratio_0.1,23,200,1.0648085297973758e-08,1.137664663535316e-07,1.1376665060414189e-07,3.0424663592857634e-07,0.23142374571749885
adaptive_ratio_0.1,24,200,1.0648082530675032e-08,1.1376536416950617e-07,1.1376563008822385e-07,3.042465567661102e-07,0.23141744959674135
adaptive_ratio_0.1,25,200,1.0648083234768681e-08,1.13765436981511e-07,1.13765898410598e-07,3.0424657693031736e-07,0.23141908729658228
adaptive_ratio_0.1,26,200,1.0648083102974254e-08,1.137654944196029e-07,1.1376583922558678e-07,3.042465731418963e-07,0.23141872646369407
adaptive_ratio_0.1,27,200,1.0648083152686739e-08,1.1376565893119589e-07,1.1376586129901133e-07,3.0424657461310955e-07,0.23141894543558766
adaptive_ratio_0.1,28,200,1.0648082963869517e-08,1.1376549675186877e-07,1.1376585735249534e-07,3.0424656920014206e-07,0.23141879135078658
adaptive_ratio_0.1,29,200,1.0648083136686832e-08,1.137657045595959e-07,1.1376586155913353e-07,3.0424657408456226e-07,0.2314188253861749
adaptive_ratio_0.1,30,200,1.0648083046647458e-08,1.1376551376594837e-07,1.1376584198840577e-07,3.042465716186886e-07,0.23141869441848442
adaptive_ratio_0.1,31,200,1.0648083039961468e-08,1.1376559819692834e-07,1.1376584656645678e-07,3.0424657139447943e-07,0.23141871692908986
adaptive_ratio_0.1,32,200,1.0648083160398442e-08,1.1376552340215693e-07,1.1376584465509087e-07,3.042465747381653e-07,0.23141886524106403
adaptive_ratio_0.1,33,200,1.064808319941442e-08,1.137656639911342e-07,1.1376585326773169e-07,3.042465759408996e-07,0.2314188159545184
adaptive_ratio_0.1,34,200,1.0648083038633565e-08,1.137655544793695e-07,1.1376586222701798e-07,3.042465713321123e-07,0.23141880207716523
adaptive_ratio_0.1,35,200,1.0648083033056834e-08,1.1376554571567987e-07,1.1376585454886631e-07,3.0424657122166047e-07,0.23141875043960636
adaptive_ratio_0.1,36,200,1.0648083012418488e-08,1.1376560286255968e-07,1.1376585509239779e-07,3.0424657052341087e-07,0.23141883016974782
adaptive_ratio_0.1,37,200,1.0648082918709918e-08,1.1376551848407472e-07,1.137658582295289e-07,3.042465679215432e-07,0.23141883126632767
adaptive_ratio_0.1,38,200,1.0648083111445427e-08,1.1376563479675872e-07,1.1376584416192942e-07,3.042465733681125e-07,0.23141886823373867
adaptive_ratio_0.1,39,200,1.0648083191213162e-08,1.1376562684713668e-07,1.1376585843518954e-07,3.0424657567351306e-07,0.23141885917477345
adaptive_ratio_0.1,40,200,1.064808312521055e-08,1.1376562709046952e-07,1.137658636100414e-07,3.0424657382012366e-07,0.23141879526655693
adaptive_ratio_0.1,41,200,1.0648083021340355e-08,1.1376541570332774e-07,1.1376585465360446e-07,3.042465708940004e-07,0.2314188148649187
adaptive_ratio_0.1,42,200,1.0648083195329952e-08,1.1376573457403596e-07,1.1376585357699019e-07,3.0424657578959035e-07,0.23141878358670778
adaptive_ratio_0.1,43,200,1.0648083115837874e-08,1.1376571116052929e-07,1.1376585563537682e-07,3.0424657353623475e-07,0.23141873147009978
adaptive_ratio_0.1,44,200,1.0648082938884203e-08,1.1376544690553321e-07,1.1376584882037556e-07,3.04246568451814e-07,0.23141883700919427
adaptive_ratio_0.1,45,200,1.0648083080438173e-08,1.1376560380342751e-07,1.137658495279184e-07,3.042465725100879e-07,0.23141881248218887
adaptive_ratio_0.1,46,200,1.0648082861414262e-08,1.137655283807348e-07,1.1376585359239629e-07,3.042465663217684e-07,0.2314187878617359
adaptive_ratio_0.1,47,200,1.0648083206487565e-08,1.1376572942669881e-07,1.1376585452941474e-07,3.042465761515367e-07,0.23141886365803227
adaptive_ratio_0.1,48,200,1.0648082999670688e-08,1.1376562601033631e-07,1.1376584650915625e-07,3.042465701461625e-07,0.23141879995368014
adaptive_ratio_0.1,49,200,1.0648083054338866e-08,1.137654283045788e-07,1.1376585062356693e-07,3.042465717852182e-07,0.23141875337021559
adaptive_ratio_0.1,50,200,1.0648083195689569e-08,1.1376564233179468e-07,1.1376585767667613e-07,3.0424657583102085e-07,0.23141877003509714
adaptive_ratio_0.1,51,200,1.0648083312029442e-08,1.137655280837325e-07,1.137658638488023e-07,3.0424657916322644e-07,0.23141871173710354
adaptive_ratio_0.1,52,200,1.0648083045155477e-08,1.1376545433848008e-07,1.1376585625705173e-07,3.0424657156361153e-07,0.231418761269668
adaptive_ratio_0.1,53,200,1.0648083104793719e-08,1.1376553742547648e-07,1.1376585677892349e-07,3.04246573242278e-07,0.2314188403811682
adaptive_ratio_0.1,54,200,1.0648082840507233e-08,1.137655744824219e-07,1.137658580215466e-07,3.0424656567537835e-07,0.23141875834292497
adaptive_ratio_0.1,55,200,1.0648083022545394e-08,1.1376536083617237e-07,1.1376584323810258e-07,3.042465709167101e-07,0.23141871844266254
adaptive_ratio_0.1,56,200,1.0648083053079658e-08,1.137656053986475e-07,1.1376585473672051e-07,3.042465716956529e-07,0.23141876316944462
adaptive_ratio_0.1,57,200,1.0648082992141565e-08,1.1376561837160502e-07,1.1376585692692093e-07,3.0424656999005804e-07,0.2314188274647276
adaptive_ratio_0.1,58,200,1.0648083006265932e-08,1.1376559429637476e-07,1.1376583661560311e-07,3.0424657039030213e-07,0.23141875870101136
adaptive_ratio_0.1,59,200,1.0648082970060413e-08,1.1376557665264352e-07,1.1376585527976691e-07,3.0424656931771675e-07,0.23141888448832304
adaptive_ratio_0.1,60,200,1.0648083278614055e-08,1.137656325876451e-07,1.1376585501499733e-07,3.042465781666146e-07,0.23141872846951825
adaptive_ratio_0.1,61,200,1.0648083010911547e-08,1.1376562369918424e-07,1.1376586634942729e-07,3.042465705022843e-07,0.2314187523257191
